github_path,raw_url,sha,local_path,filename,section,last_synced_at,sitemap_lastmod
docs/User Guide/messaging/campaigns/schedule_your_campaign/api_triggered_delivery/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/api_triggered_delivery/index.md,fd4baf44cdcd312d286cea82609c076b88c982d2,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/api_triggered_delivery/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-21T18:22:52+00:00
docs/User Guide/messaging/campaigns/schedule_your_campaign/campaign_calendar/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/campaign_calendar/index.md,3136e5f5cae71103676a39477ae7c9131ef4394f,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/campaign_calendar/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-26T19:02:29+00:00
docs/User Guide/messaging/campaigns/schedule_your_campaign/scheduled_delivery/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/scheduled_delivery/index.md,82226f83f6c5d2bf1e8148c441910a58d99f1669,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/scheduled_delivery/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-09T18:14:42+00:00
docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/attribute_triggers/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/attribute_triggers/index.md,da766f993f79a51330aab44552ccbc6c0f9e71cc,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/attribute_triggers/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/campaign_connector/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/campaign_connector/index.md,2d8240074d308b5814b1cd79864d9530a6be5f7a,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/campaign_connector/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/index.md,eba5e41f1d8e80ba136de662e907b4bd68a0901e,braze_user_guide_md/docs/User Guide/messaging/campaigns/schedule_your_campaign/triggered_delivery/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-30T19:08:42+00:00
docs/User Guide/messaging/campaigns/test_campaigns/triggered_action_based/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/campaigns/test_campaigns/triggered_action_based/index.md,4fad5e9940cdd14cd2eca0fa6bd257704e496996,braze_user_guide_md/docs/User Guide/messaging/campaigns/test_campaigns/triggered_action_based/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/canvas_basics/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_basics/index.md,local-prepopulated-sha,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_basics/index.md,index.md,messaging,2026-06-09T16:04:04.321Z,2026-05-08T20:41:17+00:00
docs/User Guide/messaging/canvas/canvas_components/action_paths/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/action_paths/index.md,00ee9ed50d42c509d9c81e49a68df8b921045c10,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/action_paths/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/canvas/canvas_components/agent_step/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/agent_step/index.md,91bc03ce70bcb73881235bff29a9a059aaeaebc0,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/agent_step/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-11T17:54:33+00:00
docs/User Guide/messaging/canvas/canvas_components/audience_paths/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/audience_paths/index.md,54d2570ca590c35525f7db254e1fffb007ab6cf4,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/audience_paths/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-22T19:50:54+00:00
docs/User Guide/messaging/canvas/canvas_components/content_optimizer_step/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/content_optimizer_step/index.md,fdf117f85fc64cc2ecc970e5eb80be79912d0896,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/content_optimizer_step/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-13T17:11:26+00:00
docs/User Guide/messaging/canvas/canvas_components/context/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/context/index.md,0a46419be2628ec538142a5ea1ed14c6ef97c416,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/context/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/canvas/canvas_components/decision_split/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/decision_split/index.md,99ed080aa734ba000e6cb4ade016de21791c35cc,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/decision_split/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/canvas/canvas_components/delay_step/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/delay_step/index.md,7539555d32c2092b6668383c050c6aa42edee800,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/delay_step/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-05T15:05:57+00:00
docs/User Guide/messaging/canvas/canvas_components/experiment_step/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/experiment_step/index.md,b55ae22dede40f261c55d6942436a49e10f9ce37,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/experiment_step/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-22T21:48:33+00:00
docs/User Guide/messaging/canvas/canvas_components/experiment_step/personalized_paths/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/experiment_step/personalized_paths/index.md,8a0a11920dbcbaf4c445f32b94aa1252a74fddb1,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/experiment_step/personalized_paths/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/canvas_components/experiment_step/winning_path/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/experiment_step/winning_path/index.md,5ce75473f84384cf978486daa529c52c06da5fa0,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/experiment_step/winning_path/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-15T01:13:16+00:00
docs/User Guide/messaging/canvas/canvas_components/feature_flags/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/feature_flags/index.md,afc549dad0c5f9cac93c3bea47d45a888d2dce50,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/feature_flags/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-07T22:13:29+00:00
docs/User Guide/messaging/canvas/canvas_components/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/index.md,3a4238797943c7490a2c30c54002da3c0cf80f9d,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-23T17:54:08+00:00
docs/User Guide/messaging/canvas/canvas_components/message_step/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/message_step/index.md,cefd0b5dde06d199a4eefd23969d8987b8cb1bec,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/message_step/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-03T15:50:55+00:00
docs/User Guide/messaging/canvas/canvas_components/send_to_destination/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/send_to_destination/index.md,74d30b7d264c90387ab7d35e54b03bce90584c83,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/send_to_destination/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-29T19:27:30+00:00
docs/User Guide/messaging/canvas/canvas_components/user_update/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/canvas_components/user_update/index.md,c319f1585c38eab08516fa6b93a6bc655379c5a4,braze_user_guide_md/docs/User Guide/messaging/canvas/canvas_components/user_update/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/create_a_canvas/canvas_by_channel/content-cards_in_canvas/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/canvas_by_channel/content-cards_in_canvas/index.md,a3b07133fa1e54a90f8dc13e924ecc2b028fddff,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/canvas_by_channel/content-cards_in_canvas/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-30T19:09:14+00:00
docs/User Guide/messaging/canvas/create_a_canvas/canvas_by_channel/in-app_messages_in_canvas/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/canvas_by_channel/in-app_messages_in_canvas/index.md,680eeb06b472efa8db06e37bde13caf6bce12cc5,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/canvas_by_channel/in-app_messages_in_canvas/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-03T15:32:32+00:00
docs/User Guide/messaging/canvas/create_a_canvas/canvas_comments/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/canvas_comments/index.md,1600371dfd50fc2960f6878f96f1e18d52ae01af,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/canvas_comments/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/canvas/create_a_canvas/context_and_event_properties/canvas_persistent_entry_properties/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/context_and_event_properties/canvas_persistent_entry_properties/index.md,5c6faf48406e71cd95810c76a5b1087472b36109,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/context_and_event_properties/canvas_persistent_entry_properties/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-30T18:35:22+00:00
docs/User Guide/messaging/canvas/create_a_canvas/context_and_event_properties/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/context_and_event_properties/index.md,768e4b1e476971dea837ecf546c0f27f91df373d,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/context_and_event_properties/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-13T17:28:07+00:00
docs/User Guide/messaging/canvas/create_a_canvas/exit_criteria/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/exit_criteria/index.md,db4809d3bae7b2f0004c56d7a3210602d15fb537,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/exit_criteria/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-30T19:08:42+00:00
docs/User Guide/messaging/canvas/create_a_canvas/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/create_a_canvas/index.md,bf570b974ad0b7698f15dc1f612b1dc261d831fc,braze_user_guide_md/docs/User Guide/messaging/canvas/create_a_canvas/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-05T14:06:56+00:00
docs/User Guide/messaging/canvas/faqs/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/faqs/index.md,eeb581ba937b92126013de12cb4f74f9fb0361ef,braze_user_guide_md/docs/User Guide/messaging/canvas/faqs/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-05T14:05:44+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/best_practices/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/best_practices/index.md,5f043d2a0edc43c54e9a1f8fe87b453c87de25e7,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/best_practices/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/booking_use_case/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/booking_use_case/index.md,121e0f59d988de887348f91bd7853dae22e8c5e3,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/booking_use_case/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/canvas_outlines/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/canvas_outlines/index.md,5699b6fb4c4af90ebd45c407e1f5321c2d76d4aa,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/canvas_outlines/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-23T19:00:46+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/ecommerce_use_cases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/ecommerce_use_cases/index.md,d0be8f6c83576bb02267b7cb6d404985a3c071f7,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/ecommerce_use_cases/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/launching_canvas_flow/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/launching_canvas_flow/index.md,4f5d39487d35d58df2070d982857268a60c67bde,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/launching_canvas_flow/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/matching_entry_and_exit_criteria/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/matching_entry_and_exit_criteria/index.md,c4bedc9701c5b3a30133975f4515b565303ae630,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/matching_entry_and_exit_criteria/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/ideas_and_strategies/pre_post_launch_checklist/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/ideas_and_strategies/pre_post_launch_checklist/index.md,78dbfb1030acd1b883999304c695a13a8f17342c,braze_user_guide_md/docs/User Guide/messaging/canvas/ideas_and_strategies/pre_post_launch_checklist/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-20T22:15:10+00:00
docs/User Guide/messaging/canvas/managing_canvases/canvas_drafts/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/managing_canvases/canvas_drafts/index.md,210a44c826ba8ede68b8c590b106d4cde9173b95,braze_user_guide_md/docs/User Guide/messaging/canvas/managing_canvases/canvas_drafts/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/managing_canvases/canvas_version_history/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/managing_canvases/canvas_version_history/index.md,06b392e251b1db4084a5d55fb6937df94b1b2c1c,braze_user_guide_md/docs/User Guide/messaging/canvas/managing_canvases/canvas_version_history/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-30T19:03:40+00:00
docs/User Guide/messaging/canvas/managing_canvases/change_your_canvas_after_launch/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/managing_canvases/change_your_canvas_after_launch/index.md,6af56f80744fe65abf9745b51179e7993ad342fb,braze_user_guide_md/docs/User Guide/messaging/canvas/managing_canvases/change_your_canvas_after_launch/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/managing_canvases/cloning_canvases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/managing_canvases/cloning_canvases/index.md,fb4c0decfcd264c35d74764031afab2c4564ed46,braze_user_guide_md/docs/User Guide/messaging/canvas/managing_canvases/cloning_canvases/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-23T19:00:46+00:00
docs/User Guide/messaging/canvas/testing_canvases/measuring_and_testing_with_canvas_analytics/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/testing_canvases/measuring_and_testing_with_canvas_analytics/index.md,2466947a34804792d14c83c27381c1ec454ac353,braze_user_guide_md/docs/User Guide/messaging/canvas/testing_canvases/measuring_and_testing_with_canvas_analytics/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-27T16:55:28+00:00
docs/User Guide/messaging/canvas/testing_canvases/preview_user_paths/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/testing_canvases/preview_user_paths/index.md,e22080ca492def8d4f14b1f33af5f117ebe035fb,braze_user_guide_md/docs/User Guide/messaging/canvas/testing_canvases/preview_user_paths/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-24T17:22:29+00:00
docs/User Guide/messaging/canvas/testing_canvases/sending_test_canvases/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/testing_canvases/sending_test_canvases/index.md,8910b031831607d08a64d300d32d213c31516ead,braze_user_guide_md/docs/User Guide/messaging/canvas/testing_canvases/sending_test_canvases/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/canvas/troubleshooting/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/canvas/troubleshooting/index.md,675c0b61650aa54753183545e603c09f1e504a3d,braze_user_guide_md/docs/User Guide/messaging/canvas/troubleshooting/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-01T00:07:58+00:00
docs/User Guide/messaging/design_and_edit/content_blocks/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/content_blocks/index.md,06b02b277ee2c8f41b965957cd9638e9c80bc8a6,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/content_blocks/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/editor_blocks/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/editor_blocks/index.md,97332eed4cb6af043966957e213cd53b6015ed7b,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/editor_blocks/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-20T17:08:56+00:00
docs/User Guide/messaging/design_and_edit/media_library/faq/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/media_library/faq/index.md,177721302b141a76c01c341a601355e89d1938be,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/media_library/faq/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-05T19:50:45+00:00
docs/User Guide/messaging/design_and_edit/media_library/image_specifications/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/media_library/image_specifications/index.md,7915932b087258af5fe8f4d4a138544e6a8a9225,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/media_library/image_specifications/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-22T17:56:28+00:00
docs/User Guide/messaging/design_and_edit/media_library/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/media_library/index.md,d3b7f18828977dab8481f4e425cb3ce67370aa1f,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/media_library/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-06-05T19:50:33+00:00
docs/User Guide/messaging/design_and_edit/personalize/actions_and_media_urls/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/actions_and_media_urls/index.md,39b37c5b279d2f061acae9275168530cf54aa6f8,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/actions_and_media_urls/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-13T17:11:57+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/aborting_connected_content/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/aborting_connected_content/index.md,8c5177c026cb7755fd0805d65e98a735824194ba,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/aborting_connected_content/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-17T19:54:01+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/caching_responses/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/caching_responses/index.md,05ce0884eecc504e7515085ac590ce2c5653745d,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/caching_responses/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-20T21:15:07+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/connected_content_retries/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/connected_content_retries/index.md,dc971d76cc415d1c7c83fa401bd2e553721f0380,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/connected_content_retries/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-17T19:54:01+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/index.md,842e198e85c2a052886081a9a9a4ea4bae78141d,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-14T18:32:03+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/local_connected_content_variables/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/local_connected_content_variables/index.md,c1040e87cbb874955e400d8fa88575aed1a835ea,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/local_connected_content_variables/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-03-19T20:39:41+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/making_an_api_call/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/making_an_api_call/index.md,627b3825dd502452cf35cd9d4bcb015885bf56db,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/making_an_api_call/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/public_apis/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/public_apis/index.md,583c44a3e6209947c402e5b072cab6385f9bdac8,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/public_apis/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-08T22:57:13+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/troubleshooting_webhooks_and_connected_content/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/troubleshooting_webhooks_and_connected_content/index.md,d913a4e3bccf7ec6258dc0335c6e9f6aac408723,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/troubleshooting_webhooks_and_connected_content/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-05-27T16:20:14+00:00
docs/User Guide/messaging/design_and_edit/personalize/connected_content/user_profile_fields_connected_content/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/connected_content/user_profile_fields_connected_content/index.md,a9006d9950ac24f7d92ff67a08d8d7174bfbc46c,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/connected_content/user_profile_fields_connected_content/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-24T19:48:49+00:00
docs/User Guide/messaging/design_and_edit/personalize/dashboard_tools/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/dashboard_tools/index.md,0cb7ba90b648fa116f87232ba98a908d9795dbd2,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/dashboard_tools/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-14T18:32:03+00:00
docs/User Guide/messaging/design_and_edit/personalize/index.md,https://raw.githubusercontent.com/braze-inc/release-notes/main/docs/User%20Guide/messaging/design_and_edit/personalize/index.md,23006792b2c98381ecf873d866ad0dc6ad209b33,braze_user_guide_md/docs/User Guide/messaging/design_and_edit/personalize/index.md,index.md,messaging,2026-06-10T11:58:16.563899+00:00,2026-04-14T18:32:03+00:00
