case_number,account_id,account_name,case_status,issue_type,metric_date,metric_timezone,day_index,days_to_case_end,phase,issue_progress,is_current_metric_window,is_incident_marker,issue_signal,is_impacted_provider,mailbox_provider,recipient_domain,sending_domain,sending_ip,ip_pool,campaign,subaccount,count_targeted,count_rejected,count_injected,count_admin_bounce,count_sent,count_accepted,count_bounce,count_hard_bounce,count_soft_bounce,count_undetermined_bounce,count_block_bounce,count_delayed,count_delayed_first,count_delivered_first,count_delivered_subsequent,count_inband_bounce,count_outofband_bounce,count_spam_complaint,count_unique_clicked,count_nonprefetched_unique_confirmed_opened,count_nonprefetched_rendered,count_nonprefetched_initial_rendered,count_unsubscribe,count_inbox,count_spam,count_moved_to_inbox,count_moved_to_spam,avg_msg_size,avg_delivery_time_first,avg_delivery_time_subsequent,total_msg_volume,admin_bounce_rate,rejected_rate,accepted_rate,block_bounce_rate,bounce_rate,hard_bounce_rate,soft_bounce_rate,undetermined_bounce_rate,delayed_rate,spam_complaint_rate,nonprefetched_open_rate,click_through_rate,unsubscribe_rate,inbox_folder_rate,spam_folder_rate,moved_to_inbox_rate,moved_to_spam_rate
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-17,Europe/London,6,24,Baseline,0.0,false,false,Gmail deferrals,false,Apple,icloud.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,55799,399,55400,56,55344,53928,1416,291,629,496,718,2972,2477,45595,8739,1010,406,48,1109,11593,14832,11870,131,2731,275,66,37,94200,2860,3915000,5213404800,0.0010108303249097472,0.007150665782540906,0.9744145706851691,0.012973402717548424,0.025585429314830876,0.005258022549869904,0.011365278982364845,0.008962127782596125,0.04593161252039757,0.0008900756564307966,0.2149718142708797,0.020564456312119863,0.0024291648123423823,0.9085163007318696,0.09148369926813041,0.0012238540275923454,0.0006860999851654058
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-17,Europe/London,6,24,Baseline,0.0,false,false,Gmail deferrals,false,AOL,aol.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,51149,177,50972,27,50945,49964,981,343,548,90,290,1328,932,40722,9647,576,405,24,1238,6981,9337,8217,122,2341,157,22,132,94200,2860,3915000,4799019000,0.0005297025818096209,0.003460478210717707,0.980743939542644,0.005692413386985965,0.01925606045735597,0.0067327510059868485,0.010756698400235548,0.0017666110511335754,0.018653430469938354,0.0004803458490112881,0.13972059883115842,0.02477784004483228,0.0024417580658073813,0.9371497197758206,0.06285028022417935,0.0004403170282603474,0.0026419021695620847
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-17,Europe/London,6,24,Baseline,0.0,false,false,Gmail deferrals,false,Proton Mail,proton.me,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,37199,407,36792,47,36745,36098,647,117,306,224,273,1384,1187,29239,7046,460,187,42,545,4400,5969,5640,85,1152,117,112,107,94200,2860,3915000,3461379000,0.0012774516199173733,0.010941154332105702,0.9823921621989387,0.007429582256089264,0.017607837801061368,0.003184106681181113,0.00832766362770445,0.006096067492175806,0.032882708183278854,0.001163499362845587,0.12189040944096625,0.015097789351210594,0.0023547010914732117,0.9078014184397163,0.09219858156028368,0.003102664967588232,0.002964153138678043
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,true,Google,gmail.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,216844,2785,214059,225,213834,210056,3778,719,1839,1220,893,11831,10087,164883,46853,2098,1680,207,4763,41757,52192,45589,768,2634,436,809,657,94200,2860,3915000,20143162800,0.0010511120765770185,0.012843334378631643,0.9823320893777416,0.004176136629347999,0.017667910622258386,0.003362421317470561,0.008600129072083953,0.005705360232703873,0.048020527859237536,0.0009854514986479795,0.19878984651711926,0.02267490573942187,0.003656167879041779,0.8579804560260587,0.14201954397394137,0.0038513539246677075,0.003127737365274022
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,false,Microsoft,outlook.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,130415,380,130035,156,129879,128436,1443,396,792,255,451,5940,5450,116391,12788,700,743,71,3969,27612,32631,27612,106,5960,457,511,238,94200,2860,3915000,12234601800,0.0011996770100357597,0.0029137752559138135,0.9888896588363015,0.003472462830788657,0.01111034116369852,0.003048991753863211,0.006097983507726422,0.0019633659021088858,0.042433585599053227,0.000552804509639042,0.21498645239652434,0.03090255068672335,0.0008253137749540628,0.9287829203677731,0.0712170796322269,0.003978635273599302,0.001853063004142141
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,false,Yahoo,yahoo.co.uk,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,94847,694,94153,69,94084,92926,1158,278,557,323,299,1428,1212,73572,19905,607,551,88,1993,21260,27756,22781,322,1380,136,110,212,94200,2860,3915000,8862712800,0.000732849723322677,0.0073170474553755,0.9876918498363165,0.003178011138982186,0.012308150163683517,0.002954806343267718,0.005920241486331364,0.003433102334084435,0.013042636076017477,0.0009469900781266814,0.228784193874696,0.021447173019391773,0.0034651227858726297,0.9102902374670184,0.08970976253298153,0.0011837375976583519,0.002281385188214278
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,false,Apple,icloud.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,71135,348,70787,66,70721,69625,1096,243,691,162,413,1240,821,55219,14807,695,401,76,1448,16349,18324,16915,262,3369,352,57,102,94200,2860,3915000,6661918200,0.0009323745885543956,0.004892106557953187,0.9845024815825568,0.005839849549638721,0.015497518417443193,0.0034360373863491747,0.009770789440194567,0.00229069159089945,0.011791741472172351,0.0010915619389587075,0.23481508078994615,0.020797127468581686,0.003763016157989228,0.9054017737167428,0.09459822628325719,0.0008186714542190305,0.0014649910233393178
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,false,AOL,aol.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,65207,546,64661,37,64624,64045,579,138,275,166,133,3503,3048,52081,12152,391,188,74,2447,9506,12727,10442,223,2020,118,103,162,94200,2860,3915000,6087580800,0.00057221509101313,0.00837333415124143,0.9910404803169102,0.002058058925476603,0.008959519683089874,0.002135429561772716,0.00425538499628621,0.0025687051250309484,0.047591537200405966,0.0011554375829494886,0.14842688734483567,0.038207510344289174,0.003481926770239675,0.9448082319925164,0.05519176800748363,0.0016082442032945585,0.0025294714653759077
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-18,Europe/London,7,23,Baseline,0.0,false,false,Gmail deferrals,false,Proton Mail,proton.me,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,47424,141,47283,65,47218,46388,830,223,415,192,204,1071,689,41404,5232,582,248,5,365,10095,13569,12512,48,1165,86,54,131,94200,2860,3915000,4447935600,0.0013747012668400905,0.0029731781376518217,0.9824219577279851,0.0043203862933627,0.01757804227201491,0.00472277521284256,0.008789021136007455,0.004066245923164895,0.014852979218763473,0.00010778649650771751,0.21762093644908165,0.007868414245063378,0.0010347503664740881,0.9312549960031974,0.06874500399680256,0.0011640941622833492,0.002824006208502199
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,true,Google,gmail.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,238903,1103,237800,280,237520,235185,2335,876,1349,110,506,3245,2216,203754,32167,1599,736,60,2721,33023,47231,44518,595,12887,990,441,326,94200,2860,3915000,22374384000,0.0011774600504625735,0.004616936580955451,0.9901692489053553,0.0021303469181542605,0.009830751094644662,0.003688110474907376,0.005679521724486359,0.00046311889525092623,0.00942236962391309,0.00025511831111678043,0.140412866466824,0.011569615409145991,0.0025299232519080724,0.9286589320458313,0.07134106795416877,0.001875119586708336,0.001386142823734507
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,false,Microsoft,outlook.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,143681,519,143162,134,143028,141518,1510,557,932,21,681,4444,2891,116945,25316,767,743,175,1636,26209,36218,29700,325,5975,703,314,109,94200,2860,3915000,13473237600,0.000936002570514522,0.0036121686235479986,0.9894426266185642,0.004761305478647538,0.010557373381435803,0.0038943423665296307,0.0065162066168862045,0.00014682439801996813,0.02042849672833138,0.0012365918116423351,0.1851990559504798,0.011560366879124918,0.0022965276501929082,0.8947289607666966,0.10527103923330339,0.002218799022032533,0.0007702200426800831
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,false,Yahoo,yahoo.co.uk,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,104495,759,103736,76,103660,103298,362,88,213,61,74,3222,2408,76605,26867,188,174,85,4193,23137,26362,23137,73,5537,329,106,101,94200,2860,3915000,9764772000,0.0007326289812601218,0.0072635054308818605,0.9965078140073317,0.0007138722747443565,0.0034921859926683387,0.0008489291915878835,0.002054794520547945,0.0005884622805325101,0.023311196731785708,0.00082286201088114,0.2239830393618463,0.040591298960289644,0.0007066932564038026,0.9439140811455847,0.05608591885441527,0.0010261573312164804,0.0009777536835175898
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,false,Apple,icloud.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,78371,680,77691,118,77573,76627,946,196,549,201,166,3617,3376,59469,17567,537,409,52,2123,8357,13798,11942,109,3173,400,154,15,94200,2860,3915000,7307376600,0.0015188374457787903,0.008676678873562925,0.9878050352571126,0.002139919817462261,0.012194964742887344,0.0025266523145939953,0.007077204697510732,0.0025911077307826176,0.044057577616244924,0.0006786119775014029,0.10906077492267739,0.02770563900452843,0.001422475106685633,0.8880492583263364,0.11195074167366359,0.002009735471831078,0.0001957534550484816
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,false,AOL,aol.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,71841,92,71749,48,71701,70930,771,275,495,1,232,1195,1014,60082,11184,435,336,78,1008,17659,20883,19812,196,3392,75,64,142,94200,2860,3915000,6754234200,0.000668998871064405,0.0012806057822134992,0.9892470118966262,0.0032356591958271155,0.010752988103373733,0.003835371891605417,0.0069036694048897505,0.000013946806878565153,0.014295784576342873,0.0010996757366417596,0.24896376709431833,0.014211194135062739,0.0027632877484844213,0.978367464666859,0.021632535333141044,0.0009022980403214437,0.002001973776963203
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-19,Europe/London,8,22,Baseline,0.0,false,false,Gmail deferrals,false,Proton Mail,proton.me,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,52248,66,52182,75,52107,51458,649,143,296,210,169,554,358,39662,12000,445,204,53,2192,7781,11239,10508,22,1918,277,130,10,94200,2860,3915000,4908479400,0.0014372772220305854,0.0012632062471290768,0.9875448596157906,0.003243326232559925,0.012455140384209416,0.002744352966012244,0.005680618726850519,0.0040301686913466524,0.006957130086672626,0.0010299661860157798,0.15121069610167515,0.0425978467876715,0.00042753313381787086,0.8738041002277904,0.12619589977220957,0.002526332154378328,0.00019433324264448676
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,true,Google,gmail.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,256159,1762,254397,185,254212,253147,1065,212,527,326,339,7315,6730,220364,33158,690,375,93,8446,56464,70180,60680,750,11470,565,1078,470,94200,2860,3915000,23946770400,0.0007272098334492938,0.006878540281621962,0.9958105832926848,0.0013335326420467956,0.004189416707315154,0.0008339496168552232,0.002073072868314635,0.0012823942221452962,0.02658534369358515,0.0003673754774893639,0.22304826839741337,0.03336401379435664,0.0029627054636239022,0.9530535936850851,0.04694640631491483,0.004258395319715422,0.0018566287572043122
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,false,Microsoft,outlook.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,154059,1462,152597,61,152536,151336,1200,443,751,6,306,5254,4362,129670,22250,616,584,188,3918,26622,35886,34246,73,6372,236,199,397,94200,2860,3915000,14368891200,0.00039974573549938727,0.009489870763798284,0.9921330046677506,0.0020060838097236064,0.007866995332249436,0.00290423244348875,0.004923427912099439,0.00003933497666124718,0.028823280647037056,0.0012422688586985252,0.175913199767405,0.025889411640323517,0.00048237035470740606,0.9642857142857143,0.03571428571428571,0.0013149548025585451,0.002623301792038907
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,false,Yahoo,yahoo.co.uk,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,112043,949,111094,162,110932,110254,678,289,316,73,282,1443,876,98346,12192,394,284,34,1815,12731,16719,13910,417,1637,268,298,119,94200,2860,3915000,10449794400,0.0014582245665832538,0.008469962425140348,0.9938881476940828,0.002542097861753146,0.006111852305917138,0.002605199581725742,0.0028485919301914687,0.0006580607939999279,0.007945289966803926,0.00030837883432800625,0.11546973352440727,0.016461987773686217,0.003782175703375841,0.8593175853018372,0.14068241469816273,0.002702849783227819,0.001079325920148022
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,false,Apple,icloud.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,84032,266,83766,43,83723,83533,190,52,82,56,54,4504,3636,63954,19662,107,83,44,1249,11560,17078,14012,65,4588,528,133,190,94200,2860,3915000,7886706600,0.0005133347658954707,0.0031654607768469155,0.9977306116598784,0.0006449840545608733,0.0022693883401215913,0.000621095756243804,0.0009794202309998446,0.0006688723528779427,0.04352770761256031,0.0005267379359055703,0.13838842134246346,0.014952174589683119,0.0007781355871332288,0.8967943706020328,0.10320562939796717,0.0015921851244418373,0.0022745501777740535
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,false,AOL,aol.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,77030,241,76789,54,76735,76258,477,100,285,92,133,4066,3569,57447,19044,244,233,71,1814,14569,19523,16582,107,3417,123,23,237,94200,2860,3915000,7228437000,0.0007032257224342028,0.003128651174866935,0.9937838013944094,0.0017332377663386981,0.006216198605590669,0.001303186290480224,0.003714080927868639,0.0011989313872418062,0.04680164704031053,0.0009310498570641769,0.19104880799391538,0.023787668179076293,0.00140313147473052,0.9652542372881356,0.03474576271186441,0.0003016077001757193,0.0031078706496367593
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-20,Europe/London,9,21,Baseline,0.0,false,false,Gmail deferrals,false,Proton Mail,proton.me,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,56022,680,55342,56,55286,54627,659,136,318,205,270,1132,830,44302,10645,339,320,14,1962,11746,13692,11746,95,919,73,227,119,94200,2860,3915000,5207941200,0.0010118897040222615,0.012138088608046839,0.9880801649603878,0.004883695691495134,0.011919835039612199,0.0024599356075679195,0.005751908258872047,0.0037079911731722317,0.015193951708861918,0.00025628352280008057,0.21502187562926758,0.03591630512383986,0.0017390667618576894,0.9264112903225806,0.07358870967741936,0.004155454262544163,0.002178409943800685
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-21,Europe/London,10,20,Baseline,0.0,false,false,Gmail deferrals,true,Google,gmail.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,271074,805,270269,102,270167,268669,1498,455,695,348,708,10523,9794,222107,47050,1010,488,321,9982,43261,55955,51149,95,10734,1476,125,650,94200,2860,3915000,25449731400,0.0003774017737883368,0.0029696687989257545,0.9944552813630088,0.002620601331768869,0.005544718636991195,0.0016841435112356432,0.002572482945733565,0.0012880921800219865,0.03645377769671976,0.0011947787053958588,0.1610196933773528,0.037153523480565304,0.0003535949439645065,0.8791154791154792,0.12088452088452088,0.00046525650521645596,0.002419333827125571
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-21,Europe/London,10,20,Baseline,0.0,false,false,Gmail deferrals,false,Microsoft,outlook.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,163030,1293,161737,132,161605,160170,1435,462,794,179,338,3574,3230,132286,28632,687,748,161,2877,25975,35170,27993,497,7443,303,574,372,94200,2860,3915000,15223191000,0.0008161397824863822,0.007931055633932406,0.9911203242473934,0.002091519445561709,0.008879675752606665,0.002858822437424585,0.004913214318863896,0.0011076389963181833,0.020166073546856466,0.0010051819941312356,0.1621714428419804,0.017962165199475556,0.003102953112318162,0.9608830364058869,0.03911696359411309,0.003583692326902666,0.00232253230942124
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-21,Europe/London,10,20,Baseline,0.0,false,false,Gmail deferrals,false,Yahoo,yahoo.co.uk,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,118567,1001,117566,152,117414,117179,235,89,130,16,98,1581,1290,102652,14599,163,72,97,4814,27567,34761,32013,270,5683,744,266,333,94200,2860,3915000,11060398800,0.0012928908017624144,0.008442483996390226,0.9979985350980292,0.0008346534484814417,0.002001464901970804,0.0007580016011719216,0.0011071933500264022,0.00013626995077248028,0.011008798504851551,0.000827793375946202,0.23525546386297885,0.041082446513453774,0.0023041671289224176,0.8842383693791815,0.11576163062081843,0.0022700313196050486,0.002841806125670982
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-21,Europe/London,10,20,Baseline,0.0,false,false,Gmail deferrals,false,Apple,icloud.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,88925,142,88783,97,88686,88020,666,274,337,55,198,4012,3796,78915,9320,451,215,79,980,9603,12744,11355,307,3866,94,31,158,94200,2860,3915000,8354221200,0.0010925515019767297,0.001596851279167838,0.9924903592449766,0.002232595900142074,0.0075096407550233404,0.00308955190221681,0.003799923324989288,0.0006201655278172428,0.04312656214496705,0.0008975232901613269,0.1091002044989775,0.01113383321972279,0.0034878436718927515,0.9762626262626263,0.023737373737373738,0.000352192683481027,0.0017950465803226539
26060001,ACC-TESC-001,Tesco,In Progress,Gmail volume throttling,2026-06-21,Europe/London,10,20,Baseline,0.0,false,false,Gmail deferrals,false,AOL,aol.com,mail.tesco.com,185.12.40.11,pool-tesco-promo,clubcard_summer_rewards,brazeTesco,81515,578,80937,123,80814,79870,944,178,523,243,471,1326,538,68314,11949,551,393,23,3579,21858,25120,22235,184,3196,223,175,203,94200,2860,3915000,7612678800,0.0015197005078023647,0.007090719499478624,0.988318855643824,0.005828198084490311,0.011681144356175911,0.002202588660380627,0.0064716509515677974,0.0030069047442274855,0.006735945912107174,0.00028796794791536244,0.2736697132840866,0.04481031676474271,0.0023037435833228996,0.934776250365604,0.06522374963439602,0.0021910604732690623,0.002541630148992112
